program,age,rating,directs,kid
no,WUH,3,65,THOMPJ10
no,WUH,3,65,TITUSA01
no,WUH,3,65,TOWNSK01
no,WUH,3,65,VARGHD03
no,WUH,3,65,VELEZH02
no,WUH,3,65,VERZOA01
no,WUH,3,65,VULTAC01
no,WUH,3,65,WATTSS01
no,WUH,3,65,WILKEA05
no,WUH,3,65,WINEBC01
no,WUH,3,65,YULANR01
no,WUH,4,65,HERNAD24
no,HOS,2,64,ASHIRC01
no,HOS,2,64,CARRK04
no,HOS,2,64,DABNET01
no,HOS,2,64,DELORM02
no,WUH,2,64,NEMOUN01
no,HOS,2,64,OBERSE01
no,WUH,2,64,PONTOP01
no,HOS,2,64,REYESM04
no,HOS,2,64,VMH235
no,WUH,2,64,WILSOM23
no,HOS,3,64,ADAMSH02
no,NLF,3,64,AKTASG01
no,LMC,3,64,ALENDK01
no,LMC,3,64,ALIN07
no,LMC,3,64,ALLEND12
no,HOS,3,64,AMH709
no,HOS,3,64,ANAKWF01
no,WUH,3,64,APPANN01
no,WUH,3,64,ARCHIT01
no,WUH,3,64,ARGUEK03
no,WUH,3,64,ARISTF03
no,HOS,3,64,AT3144
no,HOS,3,64,AYK305
no,LMC,3,64,BARTHB02
no,WUH,3,64,BELENE03
no,LMC,3,64,BOLSOO01
no,LMC,3,64,BOURDL01
no,LMC,3,64,BRIMAA01
no,WUH,3,64,BRITTM02
no,WUH,3,64,BURKEK07
no,HOS,3,64,CARROK02
no,LMC,3,64,CARTYA01
no,WUH,3,64,CASIAL01
no,LMC,3,64,CATALC02
no,WUH,3,64,CELISV01
no,WUH,3,64,CENTOC01
no,LMC,3,64,CHANGP07
no,LMC,3,64,CHEND18
no,LMC,3,64,CHENY27
no,LMC,3,64,CHERVV01
no,WUH,3,64,COLACD03
no,LMC,3,64,CORULK01
no,LMC,3,64,DAI246
no,LMC,3,64,DALEYL01
no,LMC,3,64,DANIEE08
no,LMC,3,64,DANNEE01
no,LMC,3,64,DAVISJ16
no,WUH,3,64,DELEOR02
no,LMC,3,64,DELVAS01
no,WUH,3,64,DEVITC03
no,LMC,3,64,DIMAAB02
no,WUH,3,64,DISALC01
no,NLF,3,64,DOOKRS01
no,WUH,3,64,DRONED01
no,WUH,3,64,DUFFYD02
no,WUH,3,64,DUVOTR01
no,LMC,3,64,ELEAZM01
no,HOS,3,64,ENCINJ01
no,HOS,3,64,EUDOXS01
no,LMC,3,64,FACEYV03
no,LMC,3,64,FITZPJ02
no,LMC,3,64,FRASEI02
no,HOS,3,64,FUSCOP02
no,WUH,3,64,GALLEK02
no,NLF,3,64,GARCIA30
no,NLF,3,64,GARCIJ52
no,LMC,3,64,GILDII01
no,NLF,3,64,GLORIL01
no,LMC,3,64,GLUKHN01
no,LMC,3,64,GOLDNV01
no,LMC,3,64,GRIFFT05
no,WUH,3,64,GUILAE01
no,WUH,3,64,GULINH01
no,HOS,3,64,HARRIN06
no,HOS,3,64,HECHAM01
no,HOS,3,64,HIPPOC01
no,HOS,3,64,HOLZWD01
no,LMC,3,64,HOUM01
no,LMC,3,64,HUANGW13
no,LMC,3,64,IMONGJ01
no,LMC,3,64,JACINS01
no,NLF,3,64,JACKSA17
no,WUH,3,64,JACOBA18
no,WUH,3,64,JACOBJ35
no,LMC,3,64,JAWAHV01
no,LMC,3,64,JNBAPM01
no,LMC,3,64,JOHNSM28
no,HOS,3,64,JOHNSY03
no,WUH,3,64,JOSEJ04
no,WUH,3,64,JOSEPC15
no,WUH,3,64,KAMINE03
no,LMC,3,64,KC3300
no,LMC,3,64,KHANS29
no,HOS,3,64,KMS973
no,WUH,3,64,KNIGHA11
no,LMC,3,64,LAUK03
no,HOS,3,64,LCG308
no,SOM,3,64,LD1914
no,LMC,3,64,LIL13
no,LMC,3,64,LIL14
no,WUH,3,64,LIMONC01
no,LMC,3,64,LIS22
no,LMC,3,64,LM316
no,LMC,3,64,LYNCHC07
no,HOS,3,64,MARQUJ02
no,WUH,3,64,MARSHD09
no,HOS,3,64,MARSHV02
no,NLF,3,64,MATOSG02
no,WUH,3,64,MATTOK01
no,HOS,3,64,MATZAZ01
no,WUH,3,64,MAUCEM01
no,WUH,3,64,MAUROJ02
no,LMC,3,64,MEIE03
no,NLF,3,64,MENDEJ19
no,LMC,3,64,MEYERJ06
no,LMC,3,64,MINCHA01
no,HOS,3,64,MIUCCM01
no,LMC,3,64,MMM671
no,HOS,3,64,MOHAMA08
no,WUH,3,64,MOHILS01
no,LMC,3,64,MONTIG02
no,LMC,3,64,MORGUM01
no,LMC,3,64,MP4156
no,LMC,3,64,NESTEA01
no,LMC,3,64,NIKOLL01
no,LMC,3,64,NW857
no,LMC,3,64,OLIVOM02
no,WUH,3,64,PALOMM01
no,LMC,3,64,PESANS01
no,LMC,3,64,PHILLC05
no,LMC,3,64,PLINTY01
no,LMC,3,64,QUEZAG01
no,HOS,3,64,RAHAMD01
no,WUH,3,64,RAHEBG01
no,HOS,3,64,REINHM01
no,HOS,3,64,RIDEOA01
no,LMC,3,64,RIVERA33
no,LMC,3,64,RODRIF12
no,LMC,3,64,ROMAIE01
no,WUH,3,64,ROYJ03
no,NLF,3,64,SALASA04
no,WUH,3,64,SALVAV01
no,WUH,3,64,SANTOE11
no,LMC,3,64,SCOGNV01
no,LMC,3,64,SEARSS01
no,WUH,3,64,SEIJOP01
no,LMC,3,64,SEVERJ01
no,HOS,3,64,SNC351
no,WUH,3,64,SOAREE01
no,WUH,3,64,STEWAL05
no,LMC,3,64,SUGIAY01
no,LMC,3,64,SWIFTJ02
no,WUH,3,64,TAPURK01
no,LMC,3,64,TAYLOA09
no,LMC,3,64,TAYLOJ21
no,HOS,3,64,TAYLOM09
no,HOS,3,64,THOMAM25
no,LMC,3,64,TOOMEK01
no,WUH,3,64,TUGAYM01
no,NLF,3,64,VASQUD03
no,HOS,3,64,VASQUT02
no,WUH,3,64,VICTOS05
no,WUH,3,64,WEINSE09
no,WUH,3,64,WILLIS58
no,WUH,3,64,WILSOM24
no,NLF,3,64,WISSIV02
no,LMC,3,64,XUJ12
no,LMC,3,64,YEUNGC04
no,LMC,4,64,LEIK01
no,NLF,4,64,AGUILA05
no,WUH,4,64,ARCELM01
no,LMC,4,64,ASSLID01
no,NLF,4,64,BROWNT31
no,LMC,4,64,CD1610
no,LMC,4,64,CHANJ13
no,LMC,4,64,CHANK14
no,LMC,4,64,CHANS17
no,NLF,4,64,CORDTK01
no,WUH,4,64,COSTAS05
no,LMC,4,64,CT1979
no,LMC,4,64,DEGUZA01
no,HOS,4,64,DESTIM01
no,WUH,4,64,DORCEM01
no,LMC,4,64,ELBASF01
no,HOS,4,64,FAUCHN01
no,WUH,4,64,FERNAM23
no,LMC,4,64,GAOY03
no,HOS,4,64,GIRALT01
no,SOM,4,64,HANDEJ01
no,HOS,4,64,HARRID09
no,WUH,4,64,HEADLS01
no,LMC,4,64,HUANGX07
no,HOS,4,64,IMOBHF01
no,HOS,4,64,JMC342
no,HOS,4,64,JOHNSS03
no,WUH,4,64,JOSEPL11
no,SOM,4,64,JTE206
no,HOS,4,64,KMH510
no,LMC,4,64,LEEJ85
no,LMC,4,64,LEEL25
no,LMC,4,64,LIANGH02
no,LMC,4,64,LIANGJ06
no,LMC,4,64,LIR05
no,LMC,4,64,LIUS13
no,LMC,4,64,LIUX10
no,LMC,4,64,LUCIAJ01
no,LMC,4,64,LUNTAS01
no,LMC,4,64,MAKW01
no,HOS,4,64,MAW01
no,WUH,4,64,MCQUEL01
no,WUH,4,64,MITCHB04
no,LMC,4,64,MONAHK02
no,HOS,4,64,MOTTOL01
no,HOS,4,64,MT3213
no,LMC,4,64,MUSCHA01
no,LMC,4,64,NAJABK01
no,HOS,4,64,NS2757
no,SOM,4,64,OLSONM03
no,SOM,4,64,PHANGM01
no,WUH,4,64,PSILLC01
no,HOS,4,64,RODRIH10
no,NLF,4,64,RODRII13
no,LMC,4,64,ROOPNP01
no,LMC,4,64,SALERK01
no,LMC,4,64,SHLAPD01
no,LMC,4,64,TANGF01
no,LMC,4,64,TOMM03
no,HOS,4,64,TORCHA01
no,WUH,4,64,TRAHAL01
no,LMC,4,64,VALDED04
no,NLF,4,64,WAKEFA01
no,LMC,4,64,WIDGRC01
no,LMC,4,64,WILSOT06
no,LMC,4,64,WONGS16
no,LMC,4,64,WONGV05
no,LMC,4,64,YAMJ01
no,LMC,4,64,YANGL08
no,LMC,4,64,ZHENGY04
no,WUH,5,64,BREYEC01
no,NLF,5,64,CARAVM01
no,NLF,5,64,CEDREM01
no,WUH,5,64,COSTAM12
no,NLF,5,64,FOTOPA01
no,SOM,5,64,KHANH03
no,NLF,5,64,MARTIS44
no,SOM,5,64,SAMANM01
no,LMC,3,63,BATSIS01
no,LMC,3,63,BORDEA01
no,LMC,3,63,BRISTA02
no,LMC,3,63,BROWNS64
no,LMC,3,63,BRYCEW01
no,LMC,3,63,CAINE02
no,LMC,3,63,CARTAA01
no,LMC,3,63,CHANOM01
no,LMC,3,63,CHENC15
no,LMC,3,63,DESTIN02
no,LMC,3,63,GARCIK04
no,LMC,3,63,GJONBK01
no,LMC,3,63,GOHILA01
no,LMC,3,63,GONZAP16
no,LMC,3,63,GRULLM01
no,LMC,3,63,HAMADD01
no,LMC,3,63,JANCZI01
no,LMC,3,63,JIMEND04
no,LMC,3,63,KEITHN01
no,LMC,3,63,LEWISK12
no,LMC,3,63,LOPEZB03
no,LMC,3,63,MOFFEA01
no,LMC,3,63,MORALA12
no,LMC,3,63,NEALW02
no,LMC,3,63,NONONC02
no,LMC,3,63,OBRIEM10
no,LMC,3,63,ORTIZE11
no,LMC,3,63,ORTIZS07
no,LMC,3,63,PADILR04
no,LMC,3,63,PAGANA09
no,LMC,3,63,PALACY01
no,LMC,3,63,PIERCM02
no,LMC,3,63,PIERRS08
no,LMC,3,63,RHEINM01
no,LMC,3,63,RIVERC15
no,LMC,3,63,RIVERL12
no,LMC,3,63,RIVERV07
no,LMC,3,63,ROCKA01
no,LMC,3,63,RODRIT08
no,LMC,3,63,SANCHK03
no,LMC,3,63,SELVAM01
no,LMC,3,63,SIERRM02
no,LMC,3,63,SISKM01
no,LMC,3,63,TORREI02
no,LMC,3,63,TORREL22
no,LMC,3,63,TRIVIS01
no,LMC,3,63,VALENJ16
no,LMC,3,63,VAZQUN02
no,LMC,3,63,WOEHRR02
no,LMC,4,63,CENTUA01
no,LMC,4,63,DRAZIS01
no,LMC,4,63,DSV204
no,LMC,4,63,DUNNN01
no,LMC,4,63,ENGLIJ01
no,LMC,4,63,HERNAE11
no,LMC,4,63,MAYAM03
no,LMC,4,63,MUCHAA01
no,LMC,4,63,ORTIZM14
no,LMC,4,63,PRESSR02
no,LMC,4,63,QUEVEV01
no,LMC,4,63,RODRIF14
no,WUH,3,62,AHLERK01
no,WUH,3,62,ARENAR01
no,WUH,3,62,ARK587
no,SOM,3,62,AVILAE01
no,SOM,3,62,BABEKJ01
no,SOM,3,62,BAGDAL01
no,HSI,3,62,BARBED02
no,WUH,3,62,BARNET06
no,WUH,3,62,BERRYH01
no,WUH,3,62,BOSEB02
no,WUH,3,62,BUAJ02
no,WUH,3,62,CALANF01
no,WUH,3,62,CALIXM03
no,WUH,3,62,COLLIA06
no,WUH,3,62,CONCES01
no,WUH,3,62,DANTOM03
no,WUH,3,62,DARIEJ01
no,WUH,3,62,DIAZJ24
no,WUH,3,62,DISALM02
no,WUH,3,62,DONOHE01
no,SOM,3,62,DYMORI01
no,LMC,3,62,ENGLEL03
no,WUH,3,62,FUENTM04
no,WUH,3,62,GARREE01
no,WUH,3,62,GUTIEJ07
no,SOM,3,62,JD4099
no,LMC,3,62,JOHNST17
no,WUH,3,62,KAMINN01
no,SOM,3,62,KAZIYL02
no,SOM,3,62,KHISKE01
no,WUH,3,62,KILEYK02
no,WUH,3,62,LENOCA01
no,WUH,3,62,LIBERJ02
no,SOM,3,62,LOPEZJ44
no,WUH,3,62,MARCER03
no,WUH,3,62,MATHER03
no,WUH,3,62,MCLAUT09
no,WUH,3,62,MIRABB01
no,WUH,3,62,MYERSA03
no,WUH,3,62,NOLAND01
no,WUH,3,62,OROURA01
no,SOM,3,62,OROZCK01
no,WUH,3,62,PALAZJ01
no,WUH,3,62,PARKJ43
no,WUH,3,62,PEREZY10
no,WUH,3,62,PIERRF05
no,WUH,3,62,PUGLIJ02
no,HSI,3,62,RAMDHV01
no,WUH,3,62,ROSARJ17
no,WUH,3,62,SCHAUM01
no,WUH,3,62,SHERWV01
no,WUH,3,62,STIFFL01
no,WUH,3,62,STILLC04
no,WUH,3,62,TAYLOJ18
no,LMC,3,62,TKACHI01
no,SOM,3,62,VORMNG01
no,SOM,3,62,VYGONO01
no,WUH,3,62,WATSOC05
no,WUH,3,62,WATSOS07
no,SOM,3,62,ZHUCHM01
no,SOM,4,62,ABAYEA01
no,SOM,4,62,ABRAHO01
no,SOM,4,62,AKBASR01
no,SOM,4,62,ALPERR02
no,SOM,4,62,AMINOS01
no,WUH,4,62,ANTEOL01
no,SOM,4,62,ARONOL02
no,SOM,4,62,AVULOO01
no,SOM,4,62,AYLARM01
no,SOM,4,62,BAJT01
no,SOM,4,62,BIELSE01
no,SOM,4,62,CENTEJ01
no,WUH,4,62,CIANCL02
no,SOM,4,62,CORONK02
no,SOM,4,62,DURANJ06
no,WUH,4,62,ESPOSS03
no,SOM,4,62,FRACZB01
no,SOM,4,62,GOMEZR03
no,WUH,4,62,GRAHAP03
no,WUH,4,62,HARGAM01
no,SOM,4,62,ISAKOR01
no,SOM,4,62,ISKHAO01
no,WUH,4,62,JANDZA01
no,SOM,4,62,KALONO01
no,SOM,4,62,KARIYT01
no,SOM,4,62,KARSHM01
no,SOM,4,62,KATAYV01
no,SOM,4,62,KATZD01
no,SOM,4,62,KAYKOO01
no,SOM,4,62,KAZIYZ01
no,SOM,4,62,KHISKV01
no,SOM,4,62,KHOLDN01
no,HSI,4,62,KL1883
no,SOM,4,62,KRZYZS01
no,SOM,4,62,LAZORO01
no,WUH,4,62,LOESCT01
no,WUH,4,62,PRASAV03
no,SOM,4,62,RAFAIE01
no,HSI,4,62,SARASS01
no,HSI,4,62,SCANLC01
no,SOM,4,62,SHAURK01
no,SOM,4,62,SHIMOI01
no,SOM,4,62,SKROBM01
no,WUH,4,62,SMITHT28
no,SOM,4,62,SZMUCR01
no,WUH,4,62,THOMAS40
no,WUH,4,62,THOMAS44
no,WUH,4,62,VANELL02
no,HSI,4,62,WHITEK11
no,SOM,4,62,YEFRER01
no,SOM,4,62,YUNAYJ01
no,SOM,5,62,AVETIE02
no,SOM,5,62,BRUMAL01
no,SOM,5,62,DRITSR01
no,SOM,5,62,KHAIMY02
no,SOM,5,62,MARTIL18
no,SOM,5,62,ORTIZA17
no,SOM,5,62,PICHKN01
ldp,HSI,4,62,ISEMAK01
no,SOM,2,61,GOLDOC01
no,SOM,2,61,VIJS01
no,WUH,3,61,AHNH02
no,WUH,3,61,AYVASS01
no,SOM,3,61,BALDUN01
no,SOM,3,61,BARDOA03
no,WUH,3,61,BG1195
no,WUH,3,61,BOUTIM01
no,WUH,3,61,BURKHD01
no,SOM,3,61,CASOLA01
no,SOM,3,61,CATAPK01
no,WUH,3,61,CHILLJ01
no,WUH,3,61,COHENJ46
no,WUH,3,61,COHENM27
no,WUH,3,61,DANIEK03
no,WUH,3,61,DEPINP01
no,WUH,3,61,DESRIM01
no,SOM,3,61,DIBARD03
no,WUH,3,61,DILLOL01
no,WUH,3,61,DONOHN01
no,SOM,3,61,DONOVK02
no,WUH,3,61,DOURIC01
no,WUH,3,61,ESPINJ07
no,SOM,3,61,FEJZUA01
no,SOM,3,61,FLOREH02
no,SOM,3,61,GOMEZP03
no,WUH,3,61,HARRID18
no,WUH,3,61,HARRID26
no,WUH,3,61,HARRIJ29
no,SOM,3,61,ILYASE02
no,WUH,3,61,JEANH01
no,SOM,3,61,JOHNST24
no,WUH,3,61,KANDAA01
no,WUH,3,61,KELTYC01
no,,3,61,KLM646
no,WUH,3,61,KULICM02
no,SOM,3,61,LACKNM01
no,WUH,3,61,LAMH10
no,WUH,3,61,LESCHS02
no,WUH,3,61,LUCIDR01
no,WUH,3,61,MAS03
no,WUH,3,61,MASTRN02
no,WUH,3,61,MCGLYM01
no,WUH,3,61,MCLEAS03
no,WUH,3,61,MEHTAN09
no,WUH,3,61,MEJIAC03
no,SOM,3,61,MEROLL01
no,SOM,3,61,MEYERC06
no,SOM,3,61,MILUST01
no,WUH,3,61,MITERA01
no,WUH,3,61,MONEZC01
no,SOM,3,61,MORALL07
no,WUH,3,61,MURPHB07
no,SOM,3,61,NARVIF01
no,WUH,3,61,OCONNP04
no,WUH,3,61,OGRADT01
no,SOM,3,61,OLIELA01
no,WUH,3,61,OSHEAC01
no,SOM,3,61,PARKD01
no,SOM,3,61,PAZIEM01
no,WUH,3,61,PELAYA01
no,WUH,3,61,PERCOL01
no,WUH,3,61,PETSCM01
no,SOM,3,61,PRIMOR01
no,SOM,3,61,REMSEJ01
no,WUH,3,61,RINCOP01
no,SOM,3,61,ROBINI04
no,WUH,3,61,ROSARK03
no,WUH,3,61,RUDZEE01
no,SOM,3,61,SANTOM19
no,SOM,3,61,SARROM01
no,SOM,3,61,SCHNEE08
no,WUH,3,61,SESSIY01
no,WUH,3,61,SIGUER01
no,WUH,3,61,SIMONG04
no,WUH,3,61,SITAG01
no,WUH,3,61,SMITHD37
no,WUH,3,61,SOROCP01
no,WUH,3,61,STEPHR07
no,WUH,3,61,STIRPR01
no,WUH,3,61,TOLERT01
no,SOM,3,61,VINTIY01
no,SOM,3,61,WARDT04
no,SOM,3,61,WEIRM02
no,SOM,3,61,WHEELG01
no,SOM,3,61,WILLIS68
no,WUH,3,61,ZACHAA01
no,SOM,4,61,ALBANK01
no,SOM,4,61,BALKAA02
no,WUH,4,61,BOCCIJ03
no,SOM,4,61,CASSAB02
no,SOM,4,61,CHAMBT03
no,WUH,4,61,COOGAA01
no,SOM,4,61,DELEOD02
no,WUH,4,61,DELUCJ05
no,WUH,4,61,GENOVV02
no,SOM,4,61,GOLSTM01
no,WUH,4,61,HALEGS01
no,WUH,4,61,HELLMK02
no,SOM,4,61,JONESJ31
no,WUH,4,61,KESANS01
no,SOM,4,61,MESAV01
no,SOM,4,61,ORINGS01
no,SOM,4,61,PEREZM19
no,SOM,4,61,PERSAV05
no,WUH,4,61,RISHS01
no,SOM,4,61,RODRIM56
no,SOM,4,61,SARLIS01
no,WUH,4,61,SCALAM02
no,SOM,4,61,SCHWAD15
no,SOM,4,61,STEINM15
no,WUH,4,61,STERNA09
no,SOM,4,61,TOWNED01
no,SOM,4,61,VERAP01
no,SOM,4,61,WILLIW08
no,SOM,5,61,DELMIK01
no,SOM,5,61,EUGENS01
no,SOM,5,61,FEINSS02
no,SOM,5,61,MUSTAM01
no,SOM,5,61,NUNEZC05
no,SOM,5,61,OLARIS01
no,HOS,2,60,LARTET01
no,HOS,2,60,YARROA01
no,HOS,2,60,YUW03
no,HOS,3,60,ABEJOM01
no,HOS,3,60,AKM402
no,SOM,3,60,ALEXAD09
no,HOS,3,60,ALK301
no,HOS,3,60,ALLEQK01
no,HOS,3,60,ALTREL01
no,HOS,3,60,AMPARE02
no,HOS,3,60,AMPONK01
no,HOS,3,60,APAWUI01
no,HOS,3,60,ARAPIA01
no,SOM,3,60,ARMIJS01
no,HOS,3,60,AT3495
no,HOS,3,60,AUNIS01
no,HOS,3,60,BADAGM01
no,HOS,3,60,BADAKG01
no,HOS,3,60,BALDWJ02
no,HOS,3,60,BATHS01
no,HOS,3,60,BAYLEC01
no,HOS,3,60,BLICKA01
no,HOS,3,60,BLOOMB01
no,HOS,3,60,BOAFOR01
no,HOS,3,60,BOAKYA01
no,HOS,3,60,BRICAC01
no,HOS,3,60,BROWNA58
no,HOS,3,60,BUFFS01
no,HOS,3,60,BYASSG01
no,SOM,3,60,CAMPBB08
no,HOS,3,60,CARRIL04
no,HOS,3,60,CEC549
no,HOS,3,60,CHAZAV01
no,HOS,3,60,CHENGE01
no,SOM,3,60,CHOG04
no,HOS,3,60,CHY248
no,HOS,3,60,CICCOM01
no,HOS,3,60,CMP288
no,HOS,3,60,COHENS28
no,HOS,3,60,COXS05
no,HOS,3,60,DELGAJ08
no,HOS,3,60,DIANES01
no,HOS,3,60,DIMANP02
no,HOS,3,60,DUFFUN01
no,HOS,3,60,EAC523
no,HOS,3,60,ELMORA01
no,HOS,3,60,ESK425
no,HOS,3,60,FARREG02
no,HOS,3,60,FERGUK01
no,HOS,3,60,FERNAE06
no,HOS,3,60,FOSTES01
no,HOS,3,60,FPS243
no,HOS,3,60,GABRIF02
no,HOS,3,60,GAZYAV01
no,HOS,3,60,GEORGS01
no,HOS,3,60,GIWAE01
no,HOS,3,60,GORDOA10
no,HOS,3,60,GT1052
no,HOS,3,60,GULLIK01
no,HOS,3,60,GUTIEC05
no,HOS,3,60,GYESIP01
no,HOS,3,60,HADDAL02
no,HOS,3,60,HEINIS01
no,HOS,3,60,HINESD01
no,HOS,3,60,HORVIM01
no,HOS,3,60,HULSIS01
no,HOS,3,60,HUTCHJ02
no,HOS,3,60,JB5161
no,HOS,3,60,JC6179
no,HOS,3,60,JCL574
no,HOS,3,60,JEFFES01
no,HOS,3,60,JG3364
no,HOS,3,60,JK4209
no,HOS,3,60,JNB262
no,HOS,3,60,JOHNSJ36
no,HOS,3,60,JOHNSN16
no,HOS,3,60,JOHNSS32
no,HOS,3,60,JONESS18
no,HOS,3,60,JOSEPC03
no,HOS,3,60,KIROLC01
no,HOS,3,60,KJM587
no,HOS,3,60,KOOK02
no,HOS,3,60,KT1457
no,HOS,3,60,LEES15
no,HOS,3,60,LEH399
no,HOS,3,60,LETTD01
no,HOS,3,60,MAA1104
no,HOS,3,60,MAM1706
no,SOM,3,60,MARCKL01
no,HOS,3,60,MARTIJ08
no,HOS,3,60,MASUDA01
no,HOS,3,60,MATSOJ01
no,HOS,3,60,MC7403
no,HOS,3,60,MENDOM07
no,HOS,3,60,MERCEA03
no,HOS,3,60,MINHAI01
no,HOS,3,60,MISURM01
no,HOS,3,60,MITCHM04
no,HOS,3,60,MONTEA05
no,HOS,3,60,MOTYLI01
no,HOS,3,60,MURADI01
no,SOM,3,60,NAHALM01
no,HOS,3,60,NASRAS01
no,HOS,3,60,NEWBAD01
no,HOS,3,60,NFT222
no,HOS,3,60,NICOLF01
no,HOS,3,60,OUTLAN01
no,HOS,3,60,OVERTS01
no,HOS,3,60,PATALC01
no,HOS,3,60,PATELM32
no,HOS,3,60,PIERRM02
no,HOS,3,60,RAMSAS01
no,HOS,3,60,RAVEL01
no,HOS,3,60,RHAMEL01
no,HOS,3,60,RODRIT06
no,SOM,3,60,SABATK02
no,HOS,3,60,SAMMAA01
no,HOS,3,60,SANDEA02
no,HOS,3,60,SANDEM06
no,HOS,3,60,SEGURA02
no,HOS,3,60,SFK312
no,HOS,3,60,SGS2
no,HOS,3,60,SIMMOR04
no,HOS,3,60,SMALLJ07
no,SOM,3,60,SOSALD01
no,HOS,3,60,STANLA02
no,HOS,3,60,TANNUJ01
no,HOS,3,60,THOMPD09
no,HOS,3,60,TILATM01
no,HOS,3,60,TINSLD01
no,HOS,3,60,TNT263
no,HOS,3,60,TONYF02
no,HOS,3,60,TRC287
no,HOS,3,60,VAYNSN01
no,HOS,3,60,VILLAN05
no,HOS,3,60,VILLAV04
no,HOS,3,60,WATKIL01
no,HOS,3,60,WEINST01
no,HOS,3,60,WILLIV06
no,HOS,3,60,WILSOO01
no,HOS,3,60,WUJ21
no,HOS,3,60,XIAOJ06
no,HOS,3,60,ZARENH01
no,HOS,4,60,AAR2007
no,HOS,4,60,ABABIV01
no,HOS,4,60,ADAMSH01
no,SOM,4,60,ALVIAJ01
no,HOS,4,60,ANAKWE01
no,HOS,4,60,APONTE01
no,HOS,4,60,AUGELD01
no,HOS,4,60,AZIZP01
no,HOS,4,60,AZRAKS01
no,HOS,4,60,BAGLIA01
no,HOS,4,60,BAILEM07
no,HOS,4,60,BARLOR03
no,HOS,4,60,BATESM02
no,HOS,4,60,BEAUZJ01
no,SOM,4,60,BECKMW02
no,HOS,4,60,BENSID02
no,HOS,4,60,BILOTJ01
no,HOS,4,60,BLISSS01
no,HOS,4,60,BUDHUS01
no,HOS,4,60,BUITRF01
no,SOM,4,60,CALDES03
no,HOS,4,60,CAMPBC12
no,HOS,4,60,CASSEM01
no,HOS,4,60,CASTIM13
no,HOS,4,60,CHEUNH01
no,HOS,4,60,CLUNEE01
no,HOS,4,60,COFFIG01
no,SOM,4,60,CONCEA04
no,HOS,4,60,DANESS02
no,HOS,4,60,DASEND01
no,HOS,4,60,DEETEK01
no,HOS,4,60,DEMPEK01
no,SOM,4,60,DESTEL02
no,HOS,4,60,DFM285
no,HOS,4,60,DHANPC01
no,HOS,4,60,DOMPRG01
no,HOS,4,60,DONOFN01
no,HOS,4,60,DROZDM01
no,HOS,4,60,EDWARR03
no,HOS,4,60,ENGLET01
no,HOS,4,60,FISEKF01
no,HOS,4,60,FOXT02
no,HOS,4,60,FRANCC01
no,HOS,4,60,FRONTV01
no,HOS,4,60,FULLEL04
no,HOS,4,60,GAROY01
no,HOS,4,60,GRAHAF01
no,HOS,4,60,GRANTA10
no,HOS,4,60,GREENL31
no,HOS,4,60,HARVAL01
no,HOS,4,60,HEANEK01
no,HOS,4,60,HONGJ03
no,HOS,4,60,HONGJ06
no,HOS,4,60,HUGGIJ01
no,HOS,4,60,HYACIK01
no,HOS,4,60,ISAACP01
no,HOS,4,60,JABRH01
no,HOS,4,60,JAISOS01
no,HOS,4,60,JANTSB01
no,HOS,4,60,JCS609
no,HOS,4,60,JOHNSP08
no,HOS,4,60,JRT352
no,HOS,4,60,KATSA02
no,HOS,4,60,KB601
no,HOS,4,60,KELLYN02
no,HOS,4,60,KESEA01
no,HOS,4,60,KESSEB01
no,HOS,4,60,KEYC01
no,HOS,4,60,KMC287
no,HOS,4,60,KNIGHA06
no,HOS,4,60,KREBSA01
no,HOS,4,60,LANEV01
no,WUH,4,60,LATNEL01
no,HOS,4,60,LEEH32
no,HOS,4,60,LL1383
no,HOS,4,60,LLEWEB01
no,HOS,4,60,LOUISA02
no,HOS,4,60,LOVEK01
no,HOS,4,60,MA1384
no,HOS,4,60,MARCEG01
no,HOS,4,60,MARTID08
no,HOS,4,60,MCCRAC02
no,HOS,4,60,MCNEID03
no,HOS,4,60,MD3640
no,HOS,4,60,MENTOG01
no,HOS,4,60,MERCEM02
no,HOS,4,60,MILLEF02
no,HOS,4,60,MILLEI05
no,HOS,4,60,MONAHM01
no,SOM,4,60,MONGIA01
no,HOS,4,60,MR174
no,HOS,4,60,NAMGYK01
no,HOS,4,60,NEK230
no,HOS,4,60,NINDIM01
no,HOS,4,60,ORTIZA12
no,HOS,4,60,ORTIZK06
no,SOM,4,60,OSTREK01
no,HOS,4,60,PAULC02
no,HOS,4,60,PAULYG01
no,HOS,4,60,PETIOS01
no,HOS,4,60,PRINSK02
no,HOS,4,60,RABA01
no,HOS,4,60,RAMDHS01
no,HOS,4,60,RAMRAR01
no,HOS,4,60,RLB393
no,HOS,4,60,RODRIE15
no,HOS,4,60,RUSPAW01
no,HOS,4,60,RYANR03
no,HOS,4,60,SARWAI01
no,HOS,4,60,SC1073
no,HOS,4,60,SCHULM06
no,HOS,4,60,SEBROK01
no,HOS,4,60,SINR01
no,SOM,4,60,SORREG01
no,HOS,4,60,SUM03
no,HOS,4,60,SURGET01
no,HOS,4,60,THOMPL09
no,HOS,4,60,TNB209
no,HOS,4,60,TSERIS01
no,HOS,4,60,VALERC04
no,HOS,4,60,VERAV01
no,HOS,4,60,VONHAA01
no,HOS,4,60,VUOJOR01
no,HOS,4,60,VZ284
